t_us,x_gal,y_gal,z_gal
29883058,-6.33510,-18.25998,982.98329
29893058,-6.63322,-17.81280,983.13235
29903058,-6.40963,-18.18545,982.98329
29913058,-6.33510,-18.03639,982.90876
29923058,-6.48416,-17.96186,982.90876
29933058,-6.40963,-18.03639,982.83423
29943058,-6.63322,-18.11092,983.43048
29953058,-6.40963,-18.18545,983.05782
29963058,-6.33510,-18.18545,982.68517
29973058,-6.18603,-18.03639,982.98329
29983058,-6.48416,-18.11092,982.53611
29993058,-6.70775,-18.11092,982.83423
30003058,-6.48416,-18.33451,983.05782
30013058,-6.63322,-18.03639,982.98329
30023058,-6.70775,-17.81280,982.53611
30033058,-6.33510,-18.25998,983.20688
30043058,-6.33510,-18.03639,982.90876
30053058,-6.40963,-18.18545,982.75970
30063058,-6.40963,-17.96186,982.83423
30073058,-6.78228,-18.11092,982.98329
30083058,-6.48416,-18.18545,983.05782
30093058,-6.40963,-18.03639,982.61064
30103058,-6.40963,-18.25998,982.68517
30113058,-6.55869,-17.73827,982.68517
30123058,-6.48416,-18.18545,983.20688
30133058,-6.26057,-17.96186,982.98329
30143058,-6.33510,-18.18545,982.68517
30153058,-6.55869,-18.11092,982.83423
30163058,-6.63322,-18.33451,983.05782
30173058,-6.63322,-18.18545,982.90876
30183058,-6.33510,-18.03639,982.61064
30193058,-6.55869,-18.18545,983.28141
30203058,-6.48416,-18.03639,983.28141
30213058,-6.33510,-17.96186,983.05782
30223058,-6.18603,-18.03639,982.90876
30233058,-6.63322,-18.11092,983.05782
30243058,-6.26057,-18.25998,983.05782
30253058,-6.33510,-17.96186,982.83423
30263058,-6.63322,-17.96186,982.98329
30273058,-6.55869,-18.11092,982.90876
30283058,-6.63322,-18.03639,982.90876
30293058,-6.48416,-18.25998,983.05782
30303058,-6.48416,-17.96186,983.13235
30313058,-6.26057,-18.25998,982.83423
30323058,-6.26057,-17.81280,982.68517
30333058,-6.33510,-17.88733,982.90876
30343058,-6.48416,-17.81280,982.75970
30353058,-6.26057,-18.33451,982.53611
30363058,-6.63322,-17.96186,982.68517
30373058,-6.63322,-18.03639,982.75970
30383058,-6.40963,-18.03639,982.98329
30393058,-6.40963,-18.48357,982.75970
30403058,-6.48416,-18.18545,982.98329
30413058,-6.63322,-18.25998,982.90876
30423058,-6.55869,-18.33451,982.68517
30433058,-6.63322,-18.03639,982.83423
30443058,-6.48416,-17.96186,982.75970
30453058,-6.40963,-18.03639,982.68517
30463058,-6.40963,-18.03639,982.98329
30473058,-6.40963,-18.18545,982.90876
30483058,-6.70775,-17.96186,982.98329
30493058,-6.33510,-18.33451,982.61064
30503058,-6.55869,-18.03639,983.20688
30513058,-6.33510,-17.96186,982.98329
30523058,-6.55869,-17.66374,983.20688
30533058,-6.26057,-18.18545,982.83423
30543058,-6.85681,-18.11092,982.61064
30553058,-6.48416,-18.11092,983.20688
30563058,-6.40963,-18.25998,983.35594
30573058,-6.33510,-18.33451,982.53611
30583058,-6.26057,-17.73827,983.13235
30593058,-6.40963,-17.96186,982.98329
30603058,-6.33510,-18.03639,983.13235
30613058,-6.40963,-17.81280,982.38705
30623058,-6.55869,-18.03639,982.38705
30633058,-6.40963,-18.03639,982.68517
30643058,-6.48416,-18.03639,983.28141
30653058,-6.26057,-18.33451,982.68517
30663058,-6.33510,-17.73827,982.75970
30673058,-6.48416,-18.25998,983.28141
30683058,-6.33510,-18.11092,982.98329
30693058,-6.55869,-18.03639,982.83423
30703058,-6.33510,-18.03639,982.98329
30713058,-6.40963,-18.11092,983.13235
30723058,-6.40963,-18.03639,982.98329
30733058,-6.26057,-18.03639,982.68517
30743058,-6.48416,-18.11092,983.35594
30753058,-6.48416,-18.03639,983.13235
30763058,-6.63322,-18.33451,982.98329
30773058,-6.33510,-17.81280,983.28141
30783058,-6.48416,-18.18545,983.20688
30793058,-6.55869,-17.88733,983.05782
30803058,-6.48416,-18.03639,982.98329
30813058,-6.70775,-17.88733,982.98329
30823058,-6.33510,-17.96186,982.83423
30833058,-6.40963,-18.11092,982.83423
30843058,-6.70775,-18.11092,983.05782
30853058,-6.40963,-17.96186,983.05782
30863058,-6.40963,-18.25998,982.83423
30873058,-6.26057,-17.96186,982.68517
30883058,-6.63322,-17.96186,982.61064
30893058,-6.63322,-17.88733,982.61064
30903058,-6.40963,-18.40904,982.98329
30913058,-6.63322,-17.88733,983.05782
30923058,-6.48416,-17.88733,982.83423
30933058,-6.33510,-18.18545,983.05782
30943058,-6.55869,-18.33451,982.98329
30953058,-6.33510,-18.18545,982.83423
30963058,-6.48416,-18.18545,983.43048
30973058,-6.33510,-18.40904,982.68517
30983058,-6.70775,-17.96186,983.28141
30993058,-6.48416,-18.25998,982.46158
31003058,-6.63322,-18.25998,982.75970
31013058,-6.48416,-18.33451,982.83423
31023058,-6.48416,-18.18545,982.75970
31033058,-6.33510,-18.03639,982.75970
31043058,-6.55869,-18.18545,982.75970
31053058,-6.26057,-18.18545,982.98329
31063058,-6.55869,-18.18545,982.83423
31073058,-6.55869,-18.03639,982.83423
31083058,-6.26057,-18.18545,982.83423
31093058,-6.26057,-17.81280,982.68517
31103058,-6.48416,-18.11092,983.28141
31113058,-6.33510,-18.33451,983.13235
31123058,-6.63322,-18.25998,983.05782
31133058,-6.63322,-17.88733,982.68517
31143058,-6.26057,-17.66374,982.75970
31153058,-6.40963,-18.03639,982.90876
31163058,-6.55869,-17.96186,983.20688
31173058,-6.40963,-18.03639,983.28141
31183058,-6.63322,-18.03639,982.75970
31193058,-6.63322,-18.03639,982.90876
31203058,-6.33510,-17.73827,982.98329
31213058,-6.78228,-18.03639,982.90876
31223058,-6.55869,-18.11092,983.43048
31233058,-6.40963,-17.88733,982.90876
31243058,-6.48416,-17.96186,982.83423
31253058,-6.40963,-18.25998,983.20688
31263058,-6.55869,-18.25998,983.05782
31273058,-6.55869,-18.25998,983.35594
31283058,-6.55869,-18.11092,982.83423
31293058,-6.55869,-17.96186,982.90876
31303058,-6.55869,-18.11092,983.20688
31313058,-6.40963,-17.96186,983.20688
31323058,-6.33510,-17.88733,982.90876
31333058,-6.33510,-18.18545,982.90876
31343058,-6.48416,-18.11092,983.13235
31353058,-6.40963,-18.18545,982.83423
31363058,-6.40963,-18.11092,982.68517
31373058,-6.70775,-18.18545,983.20688
31383058,-6.55869,-18.11092,982.83423
31393058,-6.55869,-18.18545,982.98329
31403058,-6.48416,-17.96186,982.83423
31413058,-6.33510,-18.03639,982.90876
31423058,-6.55869,-18.40904,983.20688
31433058,-6.33510,-17.88733,983.20688
31443058,-6.63322,-17.88733,983.28141
31453058,-6.48416,-18.11092,982.90876
31463058,-6.40963,-18.18545,983.35594
31473058,-6.33510,-18.25998,983.35594
31483058,-6.63322,-18.33451,982.98329
31493058,-6.18603,-18.25998,982.83423
31503058,-6.63322,-18.03639,982.83423
31513058,-6.70775,-18.11092,983.13235
31523058,-6.33510,-18.11092,982.83423
31533058,-6.26057,-18.11092,983.05782
31543058,-6.40963,-18.03639,982.90876
31553058,-6.48416,-18.03639,983.20688
31563058,-6.48416,-18.25998,982.90876
31573058,-6.33510,-18.11092,982.83423
31583058,-6.63322,-17.96186,982.68517
31593058,-6.63322,-18.03639,983.20688
31603058,-6.63322,-18.11092,982.68517
31613058,-6.40963,-18.11092,982.90876
31623058,-6.63322,-17.88733,982.68517
31633058,-6.55869,-18.11092,983.20688
31643058,-6.26057,-18.18545,983.13235
31653058,-6.11150,-18.18545,982.53611
31663058,-6.70775,-18.40904,982.83423
31673058,-6.78228,-18.11092,983.05782
31683058,-6.40963,-18.40904,982.75970
31693058,-6.55869,-17.88733,982.90876
31703058,-6.40963,-18.18545,982.90876
31713058,-6.40963,-18.40904,983.28141
31723058,-6.40963,-18.11092,982.75970
31733058,-6.48416,-18.11092,982.90876
31743058,-6.40963,-18.33451,983.05782
31753058,-6.40963,-18.25998,983.13235
31763058,-6.48416,-17.88733,983.28141
31773058,-6.70775,-18.03639,983.05782
31783058,-6.33510,-18.18545,982.68517
31793058,-6.33510,-17.96186,982.98329
31803058,-6.48416,-17.73827,982.98329
31813058,-6.40963,-17.96186,983.35594
31823058,-6.63322,-17.96186,982.75970
31833058,-6.40963,-18.18545,982.75970
31843058,-6.78228,-18.25998,982.75970
31853058,-6.40963,-18.11092,983.20688
31863058,-6.18603,-18.18545,982.98329
31873058,-6.55869,-17.96186,982.75970
31883058,-6.40963,-18.11092,982.75970
31893058,-6.26057,-18.25998,982.90876
31903058,-6.26057,-17.88733,982.90876
31913058,-6.26057,-17.96186,982.83423
31923058,-6.63322,-17.81280,983.28141
31933058,-6.26057,-18.11092,983.05782
31943058,-6.48416,-17.73827,982.61064
31953058,-6.40963,-17.81280,982.90876
31963058,-6.63322,-17.96186,983.20688
31973058,-6.26057,-18.18545,983.13235
31983058,-6.26057,-18.33451,982.75970
31993058,-6.11150,-18.18545,982.61064
32003058,-6.26057,-18.11092,983.20688
32013058,-6.26057,-18.03639,982.90876
32023058,-6.48416,-18.03639,982.61064
32033058,-6.40963,-18.11092,982.75970
32043058,-6.26057,-17.96186,982.83423
32053058,-6.48416,-18.25998,982.98329
32063058,-6.48416,-18.03639,982.98329
32073058,-6.26057,-17.96186,983.20688
32083058,-6.55869,-18.25998,983.13235
32093058,-6.33510,-18.11092,982.75970
32103058,-6.55869,-18.03639,982.90876
32113058,-6.70775,-18.33451,982.98329
32123058,-6.48416,-18.25998,982.75970
32133058,-6.18603,-18.03639,982.83423
32143058,-6.48416,-18.33451,983.05782
32153058,-6.55869,-18.40904,983.28141
32163058,-6.63322,-17.88733,982.75970
32173058,-6.55869,-18.03639,982.75970
32183058,-6.33510,-18.03639,982.98329
32193058,-6.55869,-18.11092,982.90876
32203058,-6.55869,-18.25998,982.83423
32213058,-6.48416,-17.81280,982.61064
32223058,-6.33510,-18.11092,982.98329
32233058,-6.26057,-18.48357,982.83423
32243058,-6.48416,-18.03639,982.83423
32253058,-6.26057,-18.11092,983.13235
32263058,-6.63322,-18.11092,982.98329
32273058,-6.48416,-18.18545,982.90876
32283058,-6.33510,-17.88733,982.83423
32293058,-6.40963,-18.48357,983.05782
32303058,-6.63322,-18.18545,982.90876
32313058,-6.40963,-18.25998,982.75970
32323058,-6.11150,-18.25998,982.98329
32333058,-6.55869,-18.33451,983.05782
32343058,-6.55869,-18.03639,983.43048
32353058,-6.55869,-18.03639,982.61064
32363058,-6.48416,-18.03639,982.98329
32373058,-6.26057,-17.96186,982.98329
32383058,-6.48416,-17.88733,983.13235
32393058,-6.55869,-18.11092,982.61064
32403058,-6.63322,-18.03639,982.75970
32413058,-6.55869,-18.18545,983.13235
32423058,-6.48416,-18.18545,983.20688
32433058,-6.70775,-17.88733,982.75970
32443058,-6.48416,-18.11092,982.83423
32453058,-6.48416,-18.03639,982.61064
32463058,-6.40963,-18.11092,982.53611
32473058,-6.11150,-18.25998,983.05782
32483058,-6.70775,-18.03639,982.61064
32493058,-6.26057,-17.88733,982.68517
32503058,-6.55869,-18.18545,983.05782
32513058,-6.55869,-18.11092,983.20688
32523058,-6.26057,-18.03639,982.90876
32533058,-6.48416,-17.66374,982.90876
32543058,-6.48416,-17.96186,982.61064
32553058,-6.55869,-18.03639,982.90876
32563058,-6.48416,-17.81280,982.83423
32573058,-6.55869,-18.03639,982.61064
32583058,-6.48416,-18.33451,982.38705
32593058,-6.40963,-18.25998,982.83423
32603058,-6.48416,-17.96186,982.90876
32613058,-6.48416,-17.88733,982.90876
32623058,-6.55869,-18.03639,982.90876
32633058,-6.33510,-18.18545,983.05782
32643058,-6.48416,-18.18545,982.90876
32653058,-6.48416,-17.81280,982.46158
32663058,-6.93134,-18.25998,983.57954
32673058,-6.40963,-17.81280,982.83423
32683058,-6.18603,-17.66374,982.61064
32693058,-6.63322,-17.96186,982.98329
32703058,-6.63322,-18.18545,982.61064
32713058,-6.33510,-18.11092,982.75970
32723058,-6.70775,-18.03639,982.83423
32733058,-6.33510,-18.18545,982.98329
32743058,-6.55869,-18.18545,982.98329
32753058,-6.33510,-17.96186,983.13235
32763058,-6.63322,-17.88733,982.90876
32773058,-6.55869,-18.11092,983.05782
32783058,-6.63322,-18.25998,982.98329
32793058,-6.63322,-17.88733,982.83423
32803058,-6.63322,-18.40904,982.61064
32813058,-6.48416,-18.18545,982.46158
32823058,-6.40963,-18.11092,982.75970
32833058,-6.55869,-18.03639,982.68517
32843058,-6.33510,-18.03639,983.20688
32853058,-6.18603,-18.33451,983.05782
32863058,-6.55869,-17.88733,983.13235
32873058,-6.55869,-18.18545,983.05782
32883058,-6.33510,-18.03639,982.83423
32893058,-6.48416,-17.96186,983.05782
32903058,-6.78228,-17.88733,982.68517
32913058,-6.63322,-17.73827,982.98329
32923058,-6.40963,-18.11092,982.61064
32933058,-6.33510,-17.88733,982.61064
32943058,-6.40963,-18.03639,982.83423
32953058,-6.18603,-17.88733,982.83423
32963058,-6.48416,-18.18545,982.98329
32973058,-6.55869,-18.03639,982.90876
32983058,-6.40963,-17.88733,982.75970
32993058,-6.33510,-17.96186,983.05782
33003058,-6.40963,-17.96186,982.90876
33013058,-6.55869,-17.96186,982.75970
33023058,-6.48416,-18.11092,982.83423
33033058,-6.48416,-18.18545,983.35594
33043058,-6.40963,-17.96186,983.05782
33053058,-6.48416,-17.81280,982.68517
33063058,-6.55869,-18.03639,982.83423
33073058,-6.40963,-18.18545,983.13235
33083058,-6.33510,-17.96186,982.53611
33093058,-6.48416,-17.88733,982.83423
33103058,-6.48416,-18.33451,983.05782
33113058,-6.26057,-18.18545,982.98329
33123058,-6.18603,-17.73827,982.83423
33133058,-6.70775,-18.25998,983.05782
33143058,-6.48416,-17.88733,982.90876
33153058,-6.48416,-18.18545,983.05782
33163058,-6.55869,-17.96186,982.83423
33173058,-6.33510,-17.81280,982.68517
33183058,-6.33510,-17.73827,982.75970
33193058,-6.18603,-17.96186,982.68517
33203058,-6.48416,-18.11092,982.46158
33213058,-6.40963,-17.88733,982.83423
33223058,-6.48416,-18.40904,982.68517
33233058,-6.48416,-18.18545,982.83423
33243058,-6.55869,-18.25998,982.90876
33253058,-6.48416,-18.25998,983.05782
33263058,-6.26057,-18.18545,982.83423
33273058,-6.48416,-17.88733,982.83423
33283058,-6.70775,-18.11092,982.83423
33293058,-6.48416,-18.03639,982.98329
33303058,-6.40963,-17.88733,982.83423
33313058,-6.63322,-18.11092,982.83423
33323058,-6.40963,-18.25998,982.68517
33333058,-6.63322,-18.33451,982.83423
33343058,-6.55869,-18.11092,982.75970
33353058,-6.40963,-18.25998,982.68517
33363058,-6.26057,-18.40904,982.90876
33373058,-6.48416,-18.18545,983.20688
33383058,-6.40963,-17.88733,983.05782
33393058,-6.55869,-18.33451,982.61064
33403058,-6.55869,-18.11092,983.35594
33413058,-6.40963,-18.11092,982.98329
33423058,-6.40963,-18.03639,982.75970
33433058,-6.63322,-18.25998,983.43048
33443058,-6.33510,-18.11092,983.20688
33453058,-6.33510,-18.25998,982.98329
33463058,-6.63322,-18.33451,983.20688
33473058,-6.40963,-18.18545,982.90876
33483058,-6.26057,-18.33451,982.68517
33493058,-6.33510,-17.81280,982.98329
33503058,-6.48416,-17.96186,982.83423
33513058,-6.55869,-18.11092,983.35594
33523058,-6.55869,-18.18545,982.98329
33533058,-6.63322,-17.96186,982.53611
33543058,-6.40963,-18.25998,982.75970
33553058,-6.55869,-18.33451,982.90876
33563058,-6.26057,-17.88733,983.05782
33573058,-6.33510,-18.18545,982.90876
33583058,-6.48416,-18.18545,983.05782
33593058,-6.40963,-18.18545,983.05782
33603058,-6.40963,-18.18545,982.90876
33613058,-6.48416,-18.18545,982.83423
33623058,-6.33510,-18.33451,983.13235
33633058,-6.55869,-18.33451,982.83423
33643058,-6.55869,-18.03639,982.90876
33653058,-6.33510,-17.96186,982.83423
33663058,-6.55869,-17.81280,982.83423
33673058,-6.40963,-18.11092,982.75970
33683058,-6.55869,-18.18545,982.83423
33693058,-6.48416,-18.18545,982.90876
33703058,-6.33510,-17.96186,982.98329
33713058,-6.48416,-18.11092,983.05782
33723058,-6.48416,-18.48357,983.13235
33733058,-6.70775,-18.18545,982.98329
33743058,-6.26057,-18.03639,982.68517
33753058,-6.26057,-18.03639,983.05782
33763058,-6.40963,-18.03639,983.05782
33773058,-6.40963,-18.25998,983.28141
33783058,-6.33510,-18.03639,982.75970
33793058,-6.70775,-18.03639,982.38705
33803058,-6.85681,-17.96186,983.35594
33813058,-6.26057,-18.11092,982.98329
33823058,-6.48416,-17.96186,982.68517
33833058,-6.48416,-18.18545,982.75970
33843058,-6.48416,-18.03639,983.05782
33853058,-6.26057,-17.96186,983.13235
33863058,-6.40963,-18.11092,983.05782
33873058,-6.63322,-18.03639,982.83423
33883058,-6.55869,-18.25998,983.28141
33893058,-6.48416,-18.18545,982.90876
33903058,-6.55869,-17.88733,983.05782
33913058,-6.33510,-18.25998,982.90876
33923058,-6.40963,-17.96186,983.20688
33933058,-6.55869,-17.96186,982.61064
33943058,-6.48416,-18.03639,983.28141
33953058,-6.63322,-18.18545,982.90876
33963058,-6.40963,-18.33451,983.20688
33973058,-6.33510,-18.33451,983.28141
33983058,-6.48416,-18.18545,983.13235
33993058,-6.48416,-18.33451,983.13235
34003058,-6.40963,-18.25998,982.83423
34013058,-6.18603,-18.03639,982.53611
34023058,-6.40963,-18.25998,982.98329
34033058,-6.63322,-17.96186,982.83423
34043058,-6.55869,-18.11092,982.75970
34053058,-6.18603,-17.66374,982.83423
34063058,-6.70775,-18.11092,982.83423
34073058,-6.63322,-18.25998,982.98329
34083058,-6.48416,-18.40904,982.61064
34093058,-6.55869,-17.88733,983.28141
34103058,-6.63322,-18.33451,982.90876
34113058,-6.33510,-17.88733,982.83423
34123058,-6.33510,-18.11092,982.83423
34133058,-6.40963,-18.03639,982.75970
34143058,-6.48416,-18.11092,982.75970
34153058,-6.26057,-18.25998,982.83423
34163058,-6.85681,-18.03639,982.68517
34173058,-6.26057,-17.81280,983.50501
34183058,-6.48416,-18.11092,983.13235
34193058,-6.18603,-17.81280,982.53611
34203058,-6.63322,-18.11092,982.75970
34213058,-6.55869,-18.18545,983.05782
34223058,-6.48416,-18.11092,982.61064
34233058,-6.63322,-17.96186,983.05782
34243058,-6.63322,-18.33451,982.90876
34253058,-6.70775,-18.25998,982.90876
34263058,-6.40963,-17.96186,982.75970
34273058,-6.33510,-18.03639,983.05782
34283058,-6.33510,-17.96186,983.05782
34293058,-6.18603,-18.33451,983.43048
34303058,-6.26057,-18.18545,982.83423
34313058,-6.63322,-18.25998,982.61064
34323058,-6.33510,-18.25998,982.83423
34333058,-6.78228,-18.40904,982.83423
34343058,-6.40963,-17.88733,982.68517
34353058,-6.40963,-18.11092,983.05782
34363058,-6.55869,-18.11092,983.05782
34373058,-6.48416,-18.03639,982.98329
34383058,-6.48416,-18.33451,982.83423
34393058,-6.33510,-18.18545,983.05782
34403058,-6.33510,-18.33451,982.90876
34413058,-6.40963,-18.25998,982.53611
34423058,-6.40963,-18.11092,982.98329
34433058,-6.40963,-18.11092,983.20688
34443058,-6.40963,-17.96186,983.13235
34453058,-6.40963,-17.73827,982.90876
34463058,-6.55869,-17.96186,982.98329
34473058,-6.33510,-18.18545,983.05782
34483058,-6.55869,-18.11092,982.53611
34493058,-6.63322,-17.96186,982.98329
34503058,-6.40963,-18.25998,983.20688
34513058,-6.26057,-17.88733,983.05782
34523058,-6.26057,-17.96186,982.90876
34533058,-6.48416,-17.88733,982.61064
34543058,-6.48416,-18.55810,983.05782
34553058,-6.33510,-18.18545,983.13235
34563058,-6.63322,-17.88733,982.98329
34573058,-6.63322,-17.88733,983.05782
34583058,-6.63322,-18.25998,982.98329
34593058,-6.48416,-17.73827,982.98329
34603058,-6.48416,-18.03639,982.61064
34613058,-6.48416,-18.33451,983.13235
34623058,-6.48416,-18.11092,982.98329
34633058,-6.18603,-17.96186,982.90876
34643058,-6.55869,-18.03639,983.20688
34653058,-6.33510,-17.96186,983.28141
34663058,-6.55869,-17.96186,983.05782
34673058,-6.55869,-18.18545,982.75970
34683058,-6.55869,-18.18545,982.90876
34693058,-6.18603,-18.18545,982.90876
34703058,-6.48416,-18.25998,982.98329
34713058,-6.70775,-18.03639,982.75970
34723058,-6.70775,-18.33451,982.90876
34733058,-6.40963,-17.96186,982.68517
34743058,-6.26057,-18.40904,982.98329
34753058,-6.55869,-18.11092,983.05782
34763058,-6.33510,-17.88733,982.98329
34773058,-6.55869,-18.18545,982.90876
34783058,-6.55869,-17.88733,982.68517
34793058,-6.40963,-18.18545,983.13235
34803058,-6.40963,-18.11092,982.53611
34813058,-6.33510,-17.81280,982.61064
34823058,-6.48416,-17.88733,982.68517
34833058,-6.55869,-17.96186,982.90876
34843058,-6.33510,-18.03639,982.98329
34853058,-6.55869,-17.96186,982.98329
34863058,-6.33510,-18.11092,982.75970
34873058,-6.55869,-18.18545,983.13235
34883058,-6.26057,-18.33451,982.75970
34893058,-6.70775,-18.11092,983.20688
34903058,-6.55869,-18.03639,982.83423
34913058,-6.55869,-18.11092,983.13235
34923058,-6.48416,-18.03639,982.61064
34933058,-6.33510,-18.03639,982.83423
34943058,-6.55869,-18.25998,983.13235
34953058,-6.40963,-18.55810,983.05782
34963058,-6.26057,-18.18545,982.90876
34973058,-6.40963,-18.03639,983.05782
34983058,-6.63322,-18.33451,982.90876
34993058,-6.33510,-18.18545,982.90876
35003058,-6.63322,-18.33451,982.83423
35013058,-6.40963,-18.48357,983.13235
35023058,-6.55869,-17.96186,983.05782
35033058,-6.33510,-18.03639,982.98329
35043058,-6.55869,-17.96186,983.20688
35053058,-6.63322,-18.40904,983.05782
35063058,-6.48416,-18.11092,982.68517
35073058,-6.33510,-18.48357,983.13235
